"assay","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std","pos_avgLFC","avg_LFC"
"Adapt_CCL3","ACTR2",0.213543028272285,8.85272310958303,1.67725020750821,0.103772872983712,0.296609035669436,-5.03957276976728,1.62683157785933,0.13498591006792,0.124602378524234
"Adapt_HIST","MARK2",0.561684787778786,5.73265087916968,1.67541253674254,0.103776254313313,0.296609035669436,-4.52246297643124,1.62681566165226,0.493202195454776,0.379386304195982
"Adapt_HSPA1A","ARHGEF26",-0.912195068169597,1.11618347422329,-1.70943766392074,0.103781311519355,0.296609035669436,-4.38606670590334,-1.62679185772081,-0.639001988909305,-0.0983079982937393
"Homeo_CECR2","SRP72",0.53955444127558,6.34481457219146,1.64576809647887,0.103783269601014,0.296609035669436,-4.63173366119367,1.62678264140861,0.081069583690433,0.074833461868092
"Adapt_HIF1A","TMEM106B",-0.627737925743222,4.98529116327473,-1.68723038185304,0.103786312870513,0.296609035669436,-4.81802926898418,-1.62676831760111,-0.117680259279373,-0.099575604005623
"Adapt_HSPA1A","AL391834.2",0.738750600704216,0.365581630242351,1.67362225006093,0.10380561565442,0.296653158382321,-4.43831678212762,1.62667747263629,0.545439511760712,0.0839137710401096
"Adapt_HIST","CEP68",-0.724103729332477,5.45779278198311,-1.67718786312545,0.103820190125102,0.296675215591949,-4.3723679428053,-1.62660888949257,-0.252900237267737,-0.155630915241684
"ADAM_GPNMB","SIGLEC8",0.60269878648031,6.06547296669369,1.6735270459819,0.103821062199936,0.296675215591949,-4.87248131323899,1.6266047860092,0.213798423621721,0.180906358449149
"Adapt_HIF1A","TNF",0.754912760229528,6.98991305633965,1.68684309703953,0.103841455450036,0.296713617941329,-4.94570612103121,1.62650883489358,-0.189822871604469,-0.160619352896089
"Adapt_HSPA1A","HLA-DOA",0.346610418701518,5.30803877859246,1.67677428983476,0.103842230278384,0.296713617941329,-5.12790951808685,1.62650518958827,0.740302014187674,0.569463087836672
"Adapt_AIF1","BICRAL",0.422888228330552,2.99820884774927,1.67166360013022,0.103846477957806,0.296714712447117,-5.12277318994441,1.62648520607729,0.29882856156542,0.114934062140546
"Adapt_HIF1A","SRSF11",0.44053671027601,7.67823795103663,1.68464583254808,0.103875806361981,0.296785201665083,-5.03329097751097,1.62634724622825,0.0711270665043434,0.0711270665043434
"Homeo_CECR2","UPP1",0.870924292732923,5.33946843908378,1.68094473376676,0.103888777204397,0.296785201665083,-4.37280154659977,1.62628624168288,-0.241463524206779,-0.185741172466753
"Prolif_MKI67","CCND2",0.441688104209597,5.94720350729927,1.64161395985684,0.103888786967396,0.296785201665083,-4.89723849832938,1.62628619576777,-0.0513835927476145,-0.039525840575088
"Adapt_AIF1","MORC2",0.313249708651531,3.46389418157736,1.6765816064709,0.103891127069937,0.296785201665083,-5.16215050339506,1.62627519042844,0.354716789126363,0.109143627423496
"Adapt_AIF1","SLC27A5",0.452942791129901,3.3937642562435,1.67422027050719,0.103891652668698,0.296785201665083,-5.16588435541974,1.62627271860115,0.336146184494927,0.103429595229208
"Adapt_IFI44L","PLCL2",0.650296593763275,4.10268126851194,1.66987946545655,0.103894341601683,0.296785201665083,-4.782802392869,1.62626007303056,0.828769908907422,0.44626072018092
"Adapt_AIF1","JTB",-0.280721365321672,8.12283657405346,-1.6713728242962,0.103904303159518,0.296802614914738,-5.47636298895276,-1.62621322787301,-0.171605139387204,-0.158404744049727
"Adapt_HSPA1A","AC084036.1",-0.813822991642049,-0.089465768308162,-1.67300571959162,0.103927902265577,0.296853276497708,-4.40115306538363,-1.62610226510824,-0.483080671212829,-0.0743201032635121
"Homeo_CECR2","ZNF706",0.420358384344587,7.80238894790738,1.64550534891338,0.103931200295015,0.296853276497708,-4.56289757804354,1.62608675940071,-0.00732161530300286,-0.00619521294869473
"Adapt_HIST","POLI",0.607245271458957,4.99887957801057,1.673380141302,0.103933638010536,0.296853276497708,-4.4978059525335,1.62607529871611,0.232684268018955,0.125291528933284
"Adapt_CCL3","TRIM27",-0.227995126593281,6.01598239273194,-1.67617574919294,0.103963652009385,0.296923387924202,-5.18786377596496,-1.62593420829326,-0.0826173738610858,-0.063551826046989
"Adapt_AIF1","APAF1",0.341176877286832,4.82733736707629,1.70278778106491,0.103965919970386,0.296923387924202,-5.26353485526748,1.62592354833075,0.445806337385995,0.342927951835381
"Adapt_AIF1","CNBD2",-0.378756354203655,3.04286847808562,-1.67112170378386,0.103975762572983,0.296940452427687,-5.111153199516,-1.62587728787054,-0.281051196274521,-0.0864772911613912
"Adapt_AIF1","PRPF38B",-0.364735175575307,8.0446189400146,-1.67426046539375,0.103984848959283,0.296955356092501,-5.44254744419108,-1.62583458473294,-0.104102097203666,-0.104102097203666
"Adapt_IFI44L","CEP295",0.799249206226786,4.05501668269152,1.66947707329394,0.103998169819506,0.296982350823187,-4.75669141862019,1.62577198626787,1.0411079834672,0.480511376984859
"Adapt_IFI44L","RUVBL1",-0.56909149353969,4.55772216116677,-1.66926177918967,0.104011375691851,0.297009015192966,-4.93430233209996,-1.62570993445094,-0.120981313246956,-0.0744500389212039
"Adapt_IFI44L","DDX56",-0.514281962842626,4.79086306115265,-1.66924575155215,0.104038625316826,0.29707577863545,-4.96089672270374,-1.62558191356203,-0.307266182498895,-0.212722741730004
"PVM_CD163","GRN",0.524448816804863,8.98560000629312,1.6410476070334,0.104049193626502,0.297094906432443,-4.87588985552454,1.62553226997832,0.207987657620596,0.207987657620596
"Adapt_IFI44L","PDPK1",0.591496535620066,4.71059790663107,1.67153698478715,0.104056037133201,0.29710339765622,-4.76029028757408,1.62550012542304,0.124362386078379,0.10522971129709
"Adapt_HIST","GLYR1",-0.529376275377632,5.61865796528444,-1.676131398404,0.104071331567082,0.29712073931375,-4.45298310962838,-1.62542829218725,-0.192210661380368,-0.147854354907975
"PVM_CD163","MAD2L2",-1.23613942484691,5.34520461858276,-1.69314905378475,0.104074485960333,0.29712073931375,-4.37502798941046,-1.6254134780189,-0.49616658313948,-0.305333281931988
"Prolif_MKI67","RAC2",-0.568522482617055,7.49585685180524,-1.64131373844235,0.104082760529902,0.29712073931375,-4.82469662569108,-1.62537461935103,-0.581857610202491,-0.447582777078839
"Adapt_HIST","PTBP3",0.560310755378161,6.55944471627318,1.71613598172374,0.104083049782602,0.29712073931375,-4.53239474915183,1.62537326101968,0.271735089194721,0.209026991688247
"Adapt_CCL3","CDADC1",0.233362682986232,3.37654095576269,1.673566126095,0.104084370169868,0.29712073931375,-5.0902001824645,1.62536706051611,-0.208005330320512,-0.0800020501232739
"Adapt_HIST","WDR33",0.368242075598856,6.73768525733783,1.67204906111348,0.104085330301817,0.29712073931375,-4.65277455938012,1.62536255180119,0.197458114929766,0.16707994340211
"Adapt_AIF1","CUL4A",-0.298224767379233,4.68635224972989,-1.67213457840495,0.10409432356347,0.29712587645148,-5.36873416055382,-1.62532032165473,-0.171953289391961,-0.105817408856591
"Adapt_AIF1","RAMP1",0.862791168828532,6.40986590112566,1.67634737242775,0.10411375141309,0.29712587645148,-5.40311184637098,1.62522910314067,0.512382880675059,0.275898474209647
"Adapt_HIF1A","MBOAT7",-1.47804516909011,5.72250232227949,-1.73257537888711,0.104120859778271,0.29712587645148,-4.35517979351819,-1.62519573100341,-0.391377953816165,-0.301059964473973
"PVM_CD163","NMRK1",1.19842585870855,5.03056894334637,1.67516492951476,0.104121863301177,0.29712587645148,-4.40686914285335,1.62519101984031,0.363048279870408,0.279267907592621
"ADAM_GPNMB","ZNF567",0.669213830597247,3.45294989605857,1.67128553810054,0.10412685628064,0.29712587645148,-4.79533315018385,1.62516758021335,0.398002090080651,0.214308817735735
"Adapt_HSPA1A","NAAA",-0.242272300273114,5.52660193378963,-1.67746133550063,0.104128806623109,0.29712587645148,-5.08783174977231,-1.62515842453999,-0.08429142029237,-0.0648395540710538
"Homeo_PICALM","CHMP3",-0.660971732880917,7.09867674796868,-1.6655072361856,0.104133955818849,0.29712587645148,-4.47196177818795,-1.62513425284792,-0.238951296996814,-0.238951296996814
"Adapt_IFI44L","LMF1",0.568508968597112,3.60250803441722,1.67051478624403,0.104136496565339,0.29712587645148,-4.7312374202456,1.62512232625909,0.262234936234024,0.121031509031088
"Adapt_HIST","HLA-DQB1",0.609980849192358,9.34604622745297,1.67390937891331,0.104136754024782,0.29712587645148,-4.66830808505347,1.62512111772446,0.408860818033767,0.408860818033767
"Homeo_CECR2","XPO4",-0.769855408120541,5.34171903035885,-1.66827368009104,0.104139026121758,0.29712587645148,-4.38783185372791,-1.62511045242752,-0.394642000168768,-0.212499538552414
"ADAM_GPNMB","WDR61",-0.359985745891656,5.63864514816961,-1.66908883132937,0.104140065535903,0.29712587645148,-5.0405083103246,-1.62510557344542,-0.287717733755312,-0.221321333657933
"Homeo_CECR2","EMC2",0.856680512538317,5.25542520731076,1.66568236008795,0.104140407107685,0.29712587645148,-4.45881157926988,1.62510397012509,-0.1924022454684,-0.162801900011723
"Prolif_MKI67","SLC9A9",0.652600099724434,6.50031257922697,1.65542675321814,0.10414047695011,0.29712587645148,-4.65173937241729,1.62510364228887,0.733150442517806,0.676754254631821
"Adapt_HIF1A","NR1H2",-0.60052320490021,5.69022360594216,-1.76056486029964,0.104141309706153,0.29712587645148,-4.78501622618111,-1.62509973339453,0.0412899483809379,0.0349376486300244
"Adapt_AIF1","CSF2RA",-0.42103981576191,8.00002462216351,-1.68299028015341,0.104147336743702,0.297132030514334,-5.38408355396945,-1.62507144367299,-0.210430943610898,-0.194243947948521
"Prolif_MKI67","TMEM35B",0.526189570830459,6.5862592155278,1.63689107169472,0.104155379795706,0.297143935589139,-5.01684020681402,1.6250336932043,-0.0761147088847868,-0.0702597312782648
"ADAM_GPNMB","ZNF189",-0.568388402980722,3.66501761547427,-1.66889034460664,0.104179690663555,0.297202248358628,-4.81688230531916,-1.62491960300104,-0.3566749684495,-0.164619216207461
"Adapt_HSPA1A","CSGALNACT2",0.330918030901134,4.34535973071018,1.67170469264128,0.104186349618369,0.297210201554935,-5.10334014032916,1.62488835640756,0.264412158886243,0.12203638102442
"Homeo_CECR2","MAP4K4",-0.404084679214394,8.48743459006137,-1.62978527680569,0.104192018589861,0.297215330160644,-5.01744988189539,-1.62486175647891,0.594627273518357,0.548886714016945
"PVM_CD163","PRMT1",-0.938956781340625,6.63358211100314,-1.67709142008173,0.104199324779105,0.297225128494774,-4.56459873120092,-1.6248274760983,-0.20370803391422,-0.172368336388955
"Adapt_HIST","HPCAL1",-0.705963065339497,4.72101471409537,-1.67264958023992,0.104219073167877,0.297267784499283,-4.54039131983185,-1.62473482691349,-0.553754671050269,-0.383368618419417
"Adapt_AIF1","FO393401.1",-0.379385320272919,4.86954960191625,-1.6697775550883,0.104222022521741,0.297267784499283,-5.39088333020425,-1.62472099127366,-0.229804050764095,-0.123740642719128
"Adapt_HSPA1A","GNB5",-1.02449344614112,-0.0502178663344225,-1.67448854696327,0.104259230173883,0.297362863221525,-4.3353556696184,-1.624546474096,-0.383876163466411,-0.0590578713025248
"Adapt_CCL3","CCT6B",0.77353327081973,0.13308690972225,1.67478422256443,0.104264221220818,0.297366051733684,-4.51216156468642,1.62452306806654,0.259563728018762,0.0399328812336556
"Adapt_HSPA1A","ARID3B",-0.396533549519914,3.8442192894008,-1.67695065849563,0.104271026612164,0.297374414405191,-5.03707028923816,-1.62449115491582,-0.618375420094736,-0.142702020021862
"Adapt_CCL3","CDKN1A",-0.501748168195741,8.83007490038083,-1.67283615740391,0.104300580306452,0.29744335539376,-5.06289592867358,-1.62435258523475,-0.429522624296608,-0.363442220558668
"Adapt_IFI44L","VHL",0.414369972266099,5.48841574246303,1.69070330365047,0.104302948243174,0.29744335539376,-4.88883549234409,1.62434148393726,-0.13470855893907,-0.113984165256136
"Adapt_AIF1","GFOD2",0.386742377630067,2.77358186751908,1.66934586370134,0.104308366008736,0.297447757281709,-5.09503944816726,1.62431608526688,0.187841441912466,0.0433480250567228
"Adapt_HSPA1A","SH3BP5",0.995009442103872,0.929483972846655,1.68296395318633,0.104323643470791,0.297464139126066,-4.34191214637805,1.62424446964476,0.592001436211361,0.136615716048776
"Adapt_HSPA1A","RGL3",-0.566402325244706,4.1495906864557,-1.75287495202992,0.10432379999989,0.297464139126066,-5.00576683923985,-1.62424373593192,-0.0163759125024835,-0.00881779903979881
"Adapt_HSPA1A","PSMB8",0.368756413665871,6.4997293750908,1.67156044364167,0.104325733933959,0.297464139126066,-5.12738666811749,1.62423467090192,0.0967078952421604,0.0818297575125972
"Adapt_HSPA1A","ERCC5",0.267162456563371,5.36549156118165,1.67099775715588,0.10433127965658,0.29746890441894,-5.09760548337831,1.62420867688723,0.64599254141847,0.49691733955267
"Adapt_CCL3","TIAM1",0.877292681387621,5.95065892163503,1.67158978700081,0.104354014108561,0.297514492060592,-5.19454162071877,1.62410212700864,0.553215044861956,0.340440027607358
"Adapt_AIF1","TJAP1",-0.275060258271606,3.65066117607084,-1.67158035316194,0.104355018706015,0.297514492060592,-5.23833354589241,-1.62409741917286,-0.145976985620523,-0.0449159955755456
"Homeo_CECR2","ARHGAP26",0.524296882438795,7.14401688800585,1.63402643720309,0.104369788399156,0.297545551369127,-4.82174035919532,1.62402820825075,0.551154524315518,0.508758022445094
"Homeo_PICALM","GNB2",-0.576417346480241,7.45484076252229,-1.64325082595261,0.104374168214213,0.297546989194364,-4.57878310149954,-1.62400768589127,-0.385425011372929,-0.355776933575011
"Adapt_HSPA1A","KRIT1",0.26822880103169,5.6314004463682,1.6724098182064,0.104391253867927,0.297584647021045,-5.05243689560677,1.62392763472726,0.355501725070611,0.273462865438932
"Homeo_CECR2","SS18L2",0.866458877991612,5.79826326330051,1.66579064232114,0.10442731711456,0.297673246114833,-4.38498617053195,1.62375870227968,-0.194864995221585,-0.164885765187495
"Adapt_HSPA1A","CASP7",0.447583369768712,3.63208932629645,1.68943483765113,0.10443008823089,0.297673246114833,-4.9662087116251,1.62374572335033,-0.0749123011553892,-0.0288124235213035
"Adapt_HSPA1A","PCIF1",-0.26468473765475,4.4324775186879,-1.67040272686138,0.104468834819869,0.297772636284714,-5.09932025393453,-1.62356427666687,-0.299038849194428,-0.138017930397428
"Adapt_CCL3","C1orf159",-0.292197540932102,2.02386084752655,-1.67098165642016,0.104475035397677,0.297779255029418,-4.94107939168814,-1.62353524489686,-0.577011842656498,-0.133156579074576
"PVM_CD163","ANAPC11",-0.677476728481023,7.40446982796073,-1.63790808423884,0.104483483088764,0.297792277864207,-4.88077284648602,-1.62349569410356,-0.0824701817597354,-0.0761263216243711
"ADAM_GPNMB","C2orf49",0.59019861314653,4.1754438879426,1.66844742245003,0.104493082184751,0.297808581272455,-4.83157128798359,1.62345075569136,0.529276315647062,0.325708501936653
"PVM_CD163","CCT6A",-0.790161710334559,7.54979432693221,-1.65746805373606,0.104509519938697,0.297838832349768,-4.62434155646998,-1.62337380954102,-0.0548685317988056,-0.0506478755065898
"Adapt_HIST","FAF1",0.720778459338951,4.29562092914351,1.67330125612363,0.104511455023446,0.297838832349768,-4.37845082431498,1.62336475192107,0.631965222992977,0.340288966226988
"ADAM_GPNMB","IVNS1ABP",-0.429727037461182,6.38702354270222,-1.66804216907074,0.104515538951121,0.297839415561214,-5.04811327209682,-1.6233456365728,-0.111487636385812,-0.0943356923264562
"Adapt_HSPA1A","DVL3",0.206410859819019,4.46525425745561,1.67002874861267,0.104520060540962,0.297841245895167,-5.18142288902276,1.62332447338242,0.33460633086355,0.205911588223723
"Prolif_MKI67","HMGA1",0.698726132473335,5.90396084255844,1.65002505821251,0.104536835025468,0.297868364314176,-4.68946417601132,1.62324596717023,-0.400641444255492,-0.308185726350379
"Adapt_HSPA1A","PTN",1.29470527147914,0.603519022873781,1.6716007393916,0.104541106616851,0.297868364314176,-4.33687648093128,1.62322597730692,1.41066509277252,0.21702539888808
"ADAM_GPNMB","FBXW7",0.554406843874646,4.36487281141802,1.66708230786638,0.10454121605181,0.297868364314176,-4.89317133634144,1.62322546519018,0.629526974531518,0.290550911322239
"ADAM_GPNMB","ACIN1",0.412785247752109,5.88254726464045,1.66696457958296,0.10456479238641,0.297924483803445,-5.05919971578776,1.62311514624077,0.38214740753786,0.323355498685882
"Adapt_IFI44L","CSTF2T",-0.355971195660315,5.39403319580097,-1.66864673428662,0.104575627438861,0.297944298199252,-4.96413996289201,-1.62306445322844,-0.175647803204953,-0.135113694773041
"Adapt_AIF1","STIMATE",0.301122583662263,4.43371714181962,1.66829190024455,0.104581017697821,0.297948599049523,-5.27132913596431,1.62303923584878,0.36856787685301,0.170108250855235
"Adapt_IFI44L","RAB6A",-0.359072141158827,6.09672687699864,-1.66636709799681,0.104614122767553,0.29803184962752,-5.06423744056797,-1.62288438222584,-0.483003336944614,-0.445849234102721
"Adapt_AIF1","ZFP36L1",-0.309421830872251,9.52828139604456,-1.6702873837689,0.104620563461479,0.29803184962752,-5.45071548426757,-1.62285425949526,-0.23884171723827,-0.220469277450711
"PVM_CD163","CLNS1A",-0.451145716287662,6.46408469234666,-1.6854902488299,0.104621884303384,0.29803184962752,-4.91261541324926,-1.62284808218061,-0.0415969639435869,-0.0351974310291889
"ADAM_GPNMB","GEMIN7",-0.593703484153041,3.54918123532783,-1.66832612172257,0.104641464694816,0.298069978647815,-4.87148447291695,-1.62275651585028,-0.773773550479987,-0.357126254067686
"Adapt_IFI44L","SPIDR",0.815426180687409,3.98550303730964,1.66652286168426,0.104643180793576,0.298069978647815,-4.74888328859493,1.62274849128299,0.30186772208509,0.208985346058909
"Adapt_CCL3","CCDC59",-0.226826890399089,6.64110884799385,-1.67765427597023,0.104648246054904,0.298069978647815,-5.07778436813177,-1.62272480646623,-0.0523845700999393,-0.0402958231537995
"Adapt_IFI44L","PTGR1",0.700729340121437,5.1196699486854,1.6664741749239,0.104651844748717,0.298069978647815,-4.79559172499198,1.62270797977231,0.695421914262475,0.320963960428835
"Adapt_CCL3","VAC14",-0.232261333753702,3.9764708877879,-1.67170362088725,0.104654972835272,0.298069978647815,-5.05816801489588,-1.62269335390679,-0.304227821655973,-0.117010700636913
"Adapt_CCL3","CMTM3",-0.328312172864456,6.70435511272127,-1.67528325937753,0.104667227213119,0.298069978647815,-5.1739608554969,-1.62263605996005,-0.205841825569648,-0.174173852405087
"Adapt_AIF1","PSMB10",-0.252510235700333,7.81398889630885,-1.66754793255017,0.104667432505932,0.298069978647815,-5.48209806301634,-1.62263510018227,-0.284421735936576,-0.262543140864532
"ADAM_GPNMB","CHMP2B",-0.364072576241346,6.33416203987942,-1.66728350105484,0.104668976308269,0.298069978647815,-5.01389036940011,-1.62262788269944,0.0307891025340321,0.0260523175287964
"ADAM_GPNMB","VAMP8",-0.340108234539505,8.8989678240431,-1.66648662806726,0.104670209754532,0.298069978647815,-5.29602384028055,-1.62262211623358,0.0586075396147377,0.054099267336681
"Adapt_HSPA1A","C16orf58",-0.216353719879649,4.24653548357978,-1.66935273895258,0.104697826671308,0.298137565401047,-5.16847466669529,-1.62249301893235,-0.470215219333148,-0.217022408922991
"Adapt_HSPA1A","SMIM4",-0.454395527851843,4.68724643137988,-1.67138854345888,0.10470674084412,0.298151891176389,-4.99928394311314,-1.62245135475047,-0.82763762509333,-0.572979894295382
"ADAM_GPNMB","DNAJC2",-0.432133296657886,6.14879113019786,-1.66621587120668,0.104714832317181,0.298151979267363,-5.07853357340755,-1.62241353824451,-0.0133516503756247,-0.0112975503178363
"Prolif_MKI67","RHEB",-0.602361307545415,8.22431151771345,-1.63153115463541,0.104714875295381,0.298151979267363,-4.97284952278349,-1.62241333738674,-0.214417162839147,-0.214417162839147
"Adapt_HSPA1A","STK26",0.29367559467792,2.69305557381816,1.67155847348616,0.104718421831065,0.298151979267363,-4.88993586801134,1.62239676294774,0.128484198702429,0.0296501997005604
"Adapt_IFI44L","SMARCD2",0.588025779040096,4.23886961033984,1.66636098177023,0.104724474625159,0.298158155831046,-4.82498239162463,1.62236847674827,0.489490378470684,0.263571742253445
"Adapt_CCL3","SMARCD3",0.693528406970289,0.779852104007726,1.6910467143651,0.104731268623851,0.298166442121529,-4.63375019886872,1.6223367282631,0.883970856256207,0.203993274520663
"Adapt_HSPA1A","PCMTD1",0.440230859815384,6.07571613867143,1.67712607183681,0.10474263970525,0.298187758116725,-5.12133212304685,1.6222835946419,1.00277532237274,0.771365632594418
"Adapt_CCL3","TNIP2",-0.33331540191332,4.83708159319648,-1.66956218831175,0.104757971503939,0.298218493574852,-5.20469505686961,-1.62221196103772,-0.0801107366938593,-0.0554612792495949
"PVM_CD163","SPRYD7",-0.675698546376842,4.84099705652536,-1.67634626182111,0.104761204399851,0.298218493574852,-4.81079734712145,-1.62219685728514,-0.360935943477563,-0.249878730099852
"Adapt_IFI44L","SUPT6H",0.49232197032735,5.06874458545743,1.6654247949297,0.104779335252008,0.298259047258025,-4.92922700768055,1.62211215869109,0.543585150765985,0.376328181299528
"Adapt_CCL3","IL11RA",0.396445636720739,2.01843803853108,1.67277346184648,0.104805841988121,0.298305462160755,-4.81864583789556,1.62198835294649,0.0552822788685547,0.0127574489696665
"Adapt_HIF1A","HSD17B11",-0.931966734372429,7.27908776346389,-1.67433886873639,0.104806955229914,0.298305462160755,-4.38626546216421,-1.62198315384127,-0.450667703759464,-0.416000957316428
"Adapt_AIF1","RAD18",0.539357986863548,2.14938003763207,1.66804009243548,0.104807297000226,0.298305462160755,-4.97393883210512,1.62198155770103,0.463636424749233,0.106993021095977
"Adapt_AIF1","LIG1",0.342619563240784,4.65942234338597,1.67366403383224,0.104821170892935,0.298320335220341,-5.25687205225103,1.62191676715185,0.302162184627819,0.162702714799595
"Adapt_AIF1","PLPP1",0.281180753609803,4.95094871516015,1.66677208695893,0.104822792485307,0.298320335220341,-5.40086972381602,1.62190919482178,0.12743492604667,0.0784214929517966
"Homeo_CECR2","FYTTD1",0.554360357107222,6.37361254158542,1.6494737372317,0.104827005898336,0.298320335220341,-4.61221181313042,1.62188951993321,-0.0763447347916568,-0.0645993909775557
"PVM_CD163","ZNF652",1.0463917866779,5.74693688155632,1.670905705543,0.104828064705701,0.298320335220341,-4.41437117079485,1.62188457584137,0.677717446818568,0.573453224231096
"ADAM_GPNMB","CENPB",0.633337496440073,4.05046531044363,1.66550779658329,0.104859832055482,0.298387836405724,-4.88601119326684,1.62173625691096,1.05529298276451,0.730587449606201
"Adapt_HSPA1A","APBA2",-0.423964838879463,3.33781560853361,-1.80865085807404,0.104862917132207,0.298387836405724,-4.72843592751746,-1.62172185486258,-0.412768273028324,-0.0952542168526901
"Adapt_CCL3","WDR73",-0.200231030813714,5.10531125222101,-1.69367848360447,0.104863443503904,0.298387836405724,-5.03005618172585,-1.62171939763779,-0.220984910083023,-0.1529895531344
"Adapt_CCL3","GPR65",-0.577922239754153,6.52499066999532,-1.67026221328527,0.104924835569935,0.298551462052141,-5.17554337848381,-1.62143287242444,-0.49968663182184,-0.422811765387711
"Adapt_HIST","PLEC",-0.745928926598845,5.85097331450798,-1.68115425494085,0.104943703233977,0.298594081796438,-4.39795339379325,-1.62134484117804,-0.120867848647192,-0.102272795009162
"Adapt_AIF1","CYTH2",-0.230060477177992,5.57738428454276,-1.66761327463597,0.104955575894191,0.298602905184048,-5.42671991920381,-1.62128945310436,-0.0949083349697638,-0.0730064115152029
"Adapt_HSPA1A","OSBPL11",0.431275539596459,6.67138296037502,1.66814823687549,0.104960545160432,0.298602905184048,-5.0740079420393,1.62126627206911,0.745992359539605,0.631224304225819
"Prolif_MKI67","ATRAID",0.416729604977892,7.21335557065364,1.62564666094009,0.104961873296396,0.298602905184048,-5.24444796664546,1.62126007662054,0.0636424309898095,0.0636424309898095
"Adapt_AIF1","S100A1",0.681803847043625,2.13972643333942,1.73700233479075,0.104965692389854,0.298602905184048,-4.95024990464271,1.62124226177535,0.174375314161973,0.0402404571143014
"Adapt_HSPA1A","WDR83",-0.245588514251944,3.99463135334519,-1.6677972211669,0.104966250413695,0.298602905184048,-5.13956490945331,-1.62123965881631,0.143955087811255,0.0664408097590408
"Adapt_HSPA1A","TRAF3IP3",-0.337573123901658,5.55940786536348,-1.67453584074094,0.104974694695179,0.298611700322219,-5.07599760246743,-1.62120027094617,-0.18558080581851,-0.099928126209967
"Adapt_HSPA1A","GTF2H4",0.295503929303518,4.01025575090461,1.67382949955288,0.10498282880801,0.298611700322219,-5.13973223585391,1.62116233221815,0.18253514245194,0.0842469888239721
"ADAM_GPNMB","SLC12A6",-0.60547060584798,4.14923305818941,-1.66657214109575,0.104986095299665,0.298611700322219,-4.8828357764052,-1.62114709746548,-0.072322490318936,-0.044506147888576
"Adapt_AIF1","NOTCH2NLA",-0.573178810227858,1.6662887490614,-1.67453533435817,0.104988048030516,0.298611700322219,-4.9264376979512,-1.62113799020678,-0.1872522318392,-0.0432120535013539
"Homeo_PICALM","BTG1",0.633603693802739,8.9810761290085,1.6445486716709,0.104988788810425,0.298611700322219,-4.57522464096142,1.62113453534991,-0.372115434015203,-0.343491169860187
"Prolif_MKI67","STX4",0.423247739099596,5.98698435496217,1.6244126142221,0.105003615398687,0.298633136894628,-5.39669460588751,1.62106539102602,0.13601781930241,0.115092000948193
"Adapt_IFI44L","ZNF516",-0.629587589199406,3.31954412969978,-1.6819760285103,0.105004104922143,0.298633136894628,-4.58950502795584,-1.62106310824806,-0.732928591222351,-0.281895612008596
"Adapt_HSPA1A","CCDC71",-0.425753197963306,3.90491581198425,-1.68037589417228,0.105012453786018,0.298645818584625,-5.07067518621278,-1.62102417657781,-0.687449813788555,-0.264403774534059
"Adapt_HSPA1A","MYH7B",-0.872255973419467,-0.140558897454863,-1.66761576471552,0.105021734798822,0.298655736448816,-4.46271559945063,-1.62098090107815,-0.872255973419467,-0.067096613339959
"Adapt_HSPA1A","CABLES2",0.928917338185034,0.203910523935194,1.66785725920615,0.105023721015168,0.298655736448816,-4.42157934185003,1.62097164014438,0.769145097049723,0.118330014930727
"Adapt_CCL3","USP45",0.258815358479495,2.7722531878701,1.66810010690747,0.105051142540198,0.298720669407978,-5.09659952598834,1.62084379872829,0.380185907134246,0.0877352093386721
