"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY",360,0.223945795158894,1.19431256937208,0.0770642201834862,0.446035717366923,0.407454664614258,2696,"tags=29%, list=24%, signal=23%","MAP2K2/CD81/STK11/TGFB1/FBXW7/PKIB/GSK3A/RYK/CCNY/MAP3K4/AKT1/OSBPL8/AXIN1/PAK1/PIBF1/HNRNPD/ZFP91/MAP3K10/PAK2/PTEN/MALT1/TLR3/IL18/BMI1/MOB1B/DVL3/MARK2/ERCC6/PDGFA/CAB39/CCND1/BTRC/ADNP/EPHB2/CDC14B/PTPRC/MAPK3/PLAAT4/HSP90AB1/CCNT2/ACVR2B/PDGFB/MAPT/BMPR2/HTR2B/PKD2/UBE2S/PPP1R3G/TNKS/MAP3K12/PIK3CA/HRAS/CLSPN/EPHB6/XRCC5/RASSF2/HLA-DRB1/GINS3/EPHB3/DBF4/CCNK/HNRNPA2B1/CENPE/ETAA1/DTX3L/TLR6/P2RY12/RAD50/MTOR/PRIM2/JAK2/ERN1/DDX3X/CALM1/PABPN1/CSK/ATG14/GAS6/NBN/MAP3K5/IGF1/WNT5A/PRKCZ/BCL10/INCENP/CHTF8/DLG1/MOB2/RFC2/HSP90AA1/IQGAP1/AKAP13/FZD8/TGFBR2/DLG4/DUSP19/DIPK2A/PDGFC/ECT2/MOB3B/CAMK1/DCUN1D3/WNK1/DDR1/SPRY2"
"GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION","GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION",15,0.506311478891854,1.4179962330798,0.0801603206412826,0.451331296377128,0.412292188349529,2958,"tags=60%, list=26%, signal=44%","MAPK9/TJP1/JAK1/PAK2/CGNL1/ARHGEF18/PECAM1/SCRIB/DLG5"
"GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS","GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",21,0.452877202269956,1.41545006590238,0.0803738317757009,0.451331296377128,0.412292188349529,431,"tags=24%, list=4%, signal=23%","FBXW7/CTDNEP1/DGAT1/LPIN2/LPGAT1"
"GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS","GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",19,-0.449377923477889,-1.39739530372017,0.0786749482401656,0.451331296377128,0.412292188349529,1313,"tags=37%, list=12%, signal=33%","PLOD3/GOT1/ENOPH1/MTHFD1/ASNSD1/MTRR/ATF4"
"GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION","GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION",20,-0.445250165557096,-1.38996791268613,0.0788912579957356,0.451331296377128,0.412292188349529,813,"tags=50%, list=7%, signal=46%","CD99/CXCL12/RIPK3/FADD/RIPOR2/ICAM1/BST1/PLVAP/IL27RA/CD99L2"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",35,-0.378558654190926,-1.37868551790798,0.080338266384778,0.451331296377128,0.412292188349529,3563,"tags=49%, list=32%, signal=33%","TXNDC12/ABCA7/NCK1/BFAR/SELENOS/CREB3/DNAJB9/HERPUD1/XBP1/GRINA/SGTA/SYVN1/PPP1R15A/LPCAT3/WFS1/ATF6B/ALOX5"
"GOBP_RESPONSE_TO_VITAMIN","GOBP_RESPONSE_TO_VITAMIN",36,0.376842456927097,1.37316510183854,0.0802238805970149,0.451331296377128,0.412292188349529,2752,"tags=39%, list=24%, signal=29%","TRIM24/CCND1/MAP1B/FKBP1B/TYMS/IL1A/ATP2B1/GAS6/SNW1/RXRA/KANK2/ALAD/CDKN2D/DNMT3A"
"GOBP_FOAM_CELL_DIFFERENTIATION","GOBP_FOAM_CELL_DIFFERENTIATION",23,0.426112753844201,1.37099412472506,0.0790960451977401,0.451331296377128,0.412292188349529,1550,"tags=30%, list=14%, signal=26%","SAMD1/TGFB1/MAPK9/NFKB1/IL18/EP300/PPARA"
"GOBP_HEART_GROWTH","GOBP_HEART_GROWTH",36,0.375020203469965,1.36652504627143,0.0802238805970149,0.451331296377128,0.412292188349529,2539,"tags=44%, list=23%, signal=35%","YY1/GSK3A/PTEN/TGFBR1/SAV1/ARID2/PPARA/PARP2/TENM4/IGF1/FGF20/BASP1/AKAP13/HEG1/TGFBR2/DIPK2A"
"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS","GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS",30,0.397657690034004,1.36197082114205,0.0804597701149425,0.451331296377128,0.412292188349529,1020,"tags=20%, list=9%, signal=18%","DVL1/FMR1/GIT1/CASK/BACE1/GIPC1"
