assay,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,diffexpressed,cluster,pos_avgLFC,avg_LFC,gene
Myeloid,HIVEP1,1.635170749883844,2.8110913651394283,3.9581860143910763,4.670953101411908e-4,0.00857389745514362,-0.1085896992273323,3.4989493451536258,NS,Bad_Myeloid,1.635170749883844,0.408792687470961,HIVEP1
Myeloid,CITED4,1.63726020010081,5.10709174155548,3.440856934867131,0.0019809765111328866,0.019502417886240037,-1.3210373353851406,3.093069627816014,NS,Bad_Myeloid,1.63726020010081,0.4093150500252025,CITED4
Myeloid,AC012150.2,1.6490271558965102,3.45410900660964,2.847257704953987,0.007802341774631227,0.044416424611344874,-2.737854691050579,2.660505651934067,NS,Bad_Myeloid,1.6490271558965102,0.41225678897412754,AC012150.2
Myeloid,NTNG2,1.6533421698831432,1.046170584684738,3.4803436142382247,0.0015946778990897086,0.017285596798782447,-1.1737113548952012,3.1568784765743887,NS,Bad_Myeloid,1.6533421698831432,0.4133355424707858,NTNG2
Myeloid,AC005332.4,1.6673386067905351,1.3882825005582196,3.3372440936883425,0.0021959663328943013,0.02076716426679741,-1.5099322495926506,3.0623634607427004,NS,Bad_Myeloid,1.6673386067905351,0.4168346516976338,AC005332.4
Myeloid,AC073352.2,1.6687197142691477,3.65036721131316,3.1386353476705073,0.0036897754462310336,0.02802807753824344,-2.0319393182023173,2.90353345685449,NS,Bad_Myeloid,1.6687197142691477,0.4171799285672869,AC073352.2
Myeloid,EVA1B,1.6807929152719,3.6288991021652968,5.3411918862054675,1.3013345320285449e-5,0.0013882159003021414,3.67719488598686,4.359880561713982,NS,Bad_Myeloid,1.6807929152719,0.420198228817975,EVA1B
Myeloid,DKK3,1.702072721107559,-0.21114180156217957,3.0594343753392517,0.0045873418950983435,0.031945027980940274,-2.2086971077730766,2.8346673882004714,NS,Bad_Myeloid,1.702072721107559,0.42551818027688976,DKK3
Myeloid,TCFL5,1.7165168187439097,0.6759392660547867,4.343028338844793,5.545312890908845e-4,0.00954416206212386,0.936055197628515,3.4529307750038396,NS,Bad_Myeloid,1.7165168187439097,0.42912920468597743,TCFL5
Myeloid,CIB2,1.7171204834073195,1.0846567853660836,3.538146206675616,0.001288552318832151,0.01527311449514308,-1.0359615771355184,3.2185172235945876,NS,Bad_Myeloid,1.7171204834073195,0.42928012085182987,CIB2
Myeloid,COPZ2,1.720907215906796,1.4509158972468152,3.8599655745322727,5.650943552057165e-4,0.009635840580426743,-0.2803477649307995,3.4478372870395297,NS,Bad_Myeloid,1.720907215906796,0.430226803976699,COPZ2
Myeloid,ZNF396,1.7411648089751843,0.19348591462079187,2.864484715118537,0.007618205169245449,0.0437744487502675,-2.5685582283546613,2.6685384787288466,NS,Bad_Myeloid,1.7411648089751843,0.4352912022437961,ZNF396
Myeloid,CACNB3,1.7600506582827595,-0.22574977705694135,3.051112419806282,0.004662363010919402,0.032375566039975545,-2.2151023543174078,2.829480575726274,NS,Bad_Myeloid,1.7600506582827595,0.4400126645706899,CACNB3
Myeloid,BTBD6,1.7698757662401556,3.744459481846465,5.8574570453143044,2.6163192792169624e-6,6.311019474235953e-4,4.727734106440243,4.698848898247212,NS,Bad_Myeloid,1.7698757662401556,0.4424689415600389,BTBD6
Myeloid,SLC9A3R2,1.7758333357101614,0.28050551440528093,3.536985024337491,0.0012947795328763622,0.015327343325510279,-1.0560810895859278,3.2171343470676717,NS,Bad_Myeloid,1.7758333357101614,0.44395833392754036,SLC9A3R2
Myeloid,PPFIBP1,1.7764739058945342,-0.5701740254846738,3.4324849653169984,0.0017398737430014577,0.018173734686059716,-1.3687976325273068,3.1313791549854084,NS,Bad_Myeloid,1.7764739058945342,0.44411847647363356,PPFIBP1
Myeloid,ALYREF,1.79138184462846,4.2557146927349265,4.2418216926948,1.8270244671523848e-4,0.005167558730048075,0.6968048451110356,3.7418061221541263,NS,Bad_Myeloid,1.79138184462846,0.447845461157115,ALYREF
Myeloid,AC018926.2,1.803645223338716,0.7844027521942545,3.44287734717997,0.005072106135100493,0.03403058025708699,-1.2897415148136275,2.80241830078515,NS,Bad_Myeloid,1.803645223338716,0.450911305834679,AC018926.2
Myeloid,PHLPP1,1.8241970800023442,1.282998027261592,3.0762236363278634,0.004321622357977708,0.030684908330824358,-2.0946284898023455,2.853678635321363,NS,Bad_Myeloid,1.8241970800023442,0.45604927000058604,PHLPP1
Myeloid,CTDSPL,1.8371993345477498,1.2892180563786477,4.092521834249776,2.772360336530792e-4,0.006464547090947514,0.39337138766955704,3.6356914251971295,NS,Bad_Myeloid,1.8371993345477498,0.45929983363693744,CTDSPL
Myeloid,AC025048.2,1.8462096995490263,0.4874098609210927,3.2500896805420103,0.00275213000384129,0.023605456384318744,-1.6973060071059498,2.994147346765273,NS,Bad_Myeloid,1.8462096995490263,0.46155242488725656,AC025048.2
Myeloid,RNF150,1.865802144644975,1.3381353922705748,3.2625009546966357,0.0028129127674720628,0.023917882068278048,-1.6800627842725788,2.9874761117896966,NS,Bad_Myeloid,1.865802144644975,0.46645053616124377,RNF150
T Cells,GZMK,1.8666782287408434,7.089146567049083,2.7989031860819256,0.009072048725135335,0.04881728018319796,-2.8426878530604713,2.609327066208557,NS,Bad_T Cells,1.8666782287408434,0.46666955718521086,GZMK
Myeloid,CTU1,1.8966785941105737,4.010321864248503,4.487413204011026,1.0300511603194913e-4,0.003805080564023299,1.2770021539732728,3.8834018645063133,NS,Bad_Myeloid,1.8966785941105737,0.47416964852764343,CTU1
Myeloid,CAMK2N1,1.9015023953516565,2.9455992988096154,4.199149123160121,2.619520060067071e-4,0.006288650319555354,0.48167550646486124,3.650282538015612,NS,Bad_Myeloid,1.9015023953516565,0.47537559883791414,CAMK2N1
Myeloid,NRARP,1.9171173131423451,3.5013990095627823,3.133166878026929,0.003945974772151145,0.02904500497288053,-2.0597044994406684,2.882448625019757,NS,Bad_Myeloid,1.9171173131423451,0.4792793282855863,NRARP
Myeloid,ZNF415,1.9290964229056848,-0.16008540457896722,3.0765643901793993,0.004406229572432521,0.031071549765832804,-2.11564986831858,2.8475129914411816,NS,Bad_Myeloid,1.9290964229056848,0.4822741057264212,ZNF415
Myeloid,METRN,1.9292580669277974,4.142855797531361,5.547087541031215,4.730350318688631e-6,8.423838365909867e-4,3.871034561081827,4.576404706416482,NS,Bad_Myeloid,1.9292580669277974,0.48231451673194936,METRN
Myeloid,SAMD1,1.9318809039637097,4.11395304467464,5.692472667813884,2.8261221272635003e-6,6.368002940227818e-4,4.641999098096501,4.683068357967695,NS,Bad_Myeloid,1.9318809039637097,0.4829702259909274,SAMD1
T Cells,ERN1,1.5422900915236193,6.171113543485024,5.594420992203416,3.4650424820121253e-6,6.831702507838549e-4,4.401280051548297,4.641132852014616,NS,Bad_T Cells,0.9741919969290496,0.4870959984645248,ERN1
Myeloid,ERN1,0.40609390233447984,4.002865609415103,1.7708492372776536,0.0871109372312683,0.21342239213746847,-4.695532114430283,1.7108384619613075,NS,Bad_Myeloid,0.9741919969290496,0.4870959984645248,ERN1
Myeloid,AP003352.1,1.9521205264980823,-0.5392553118614001,3.07316815870923,0.004355896296704982,0.03084624102077962,-2.1526041424833835,2.851167892387748,NS,Bad_Myeloid,1.9521205264980823,0.4880301316245206,AP003352.1
Myeloid,IER5L,1.9574722245350467,5.856730943525727,6.576811674395884,2.2646830511568954e-7,2.0003492454258626e-4,6.746707038945094,5.176185493374186,NS,Bad_Myeloid,1.9574722245350467,0.48936805613376166,IER5L
Myeloid,VEGFB,1.9593494295905804,5.527137007584805,6.209089316702555,1.4308401349909722e-5,0.0014764398065827404,5.929138244290709,4.339074502074999,NS,Bad_Myeloid,1.9593494295905804,0.4898373573976451,VEGFB
Myeloid,TPRN,1.995738038239117,2.151498845672929,5.709038283028965,3.99668873902389e-6,7.543152199583379e-4,4.363237392487077,4.611554481221676,NS,Bad_Myeloid,1.995738038239117,0.49893450955977925,TPRN
Myeloid,AC009961.4,2.021941143436287,0.4512302196520518,3.393263317054975,0.0021661513053468557,0.020617652208909168,-1.406592735558072,3.066452627015499,NS,Bad_Myeloid,2.021941143436287,0.5054852858590717,AC009961.4
Myeloid,PACSIN3,2.037741505852327,-0.23851090018460558,3.7346889037488866,7.906408199194825e-4,0.011486138543067112,-0.5604715021247948,3.3560506688044778,NS,Bad_Myeloid,2.037741505852327,0.5094353764630818,PACSIN3
Myeloid,PKIA,2.0945139769915935,-0.21759539232641506,3.4337892859173578,0.0018194484392498067,0.0186004909423677,-1.2936211768728327,3.1182233840818796,NS,Bad_Myeloid,2.0945139769915935,0.5236284942478984,PKIA
Myeloid,MEX3D,2.142116216355655,1.19422418882521,4.780799901141732,4.3598291291812745e-5,0.0025614448595425617,1.9749505439169077,4.0875339377782955,NS,Bad_Myeloid,2.142116216355655,0.5355290540889137,MEX3D
MONO,LGMN,1.828618624191174,7.254032474343926,4.014665895912438,4.367032982822814e-4,0.008298865948940911,-0.10726083229143857,3.5168482949255275,NS,Bad_MONO,1.0804464525812936,0.5402232262906468,LGMN
Myeloid,LGMN,0.3322742809714132,8.507445770091337,1.094697883137583,0.28317479307918897,0.4634647035854321,-5.57165238246764,1.0732147079456404,NS,Bad_Myeloid,1.0804464525812936,0.5402232262906468,LGMN
Myeloid,DNAJC28,2.1923350339440186,-0.09616439533934787,3.3609512089981513,0.002190026347296286,0.020728744878266862,-1.478095701342239,3.0631740602222113,NS,Bad_Myeloid,2.1923350339440186,0.5480837584860047,DNAJC28
Myeloid,CRYAB,2.2148587827453943,2.1717290171085737,2.980702571230783,0.005713251178307184,0.03666376417302506,-2.3167752516278712,2.7638001954531823,NS,Bad_Myeloid,2.2148587827453943,0.5537146956863486,CRYAB
Myeloid,KLHL11,2.2268403896308184,0.44181503752939616,3.4147647149598197,0.0017801722841794725,0.018386232169902296,-1.3115701296096605,3.124649182302415,NS,Bad_Myeloid,2.2268403896308184,0.5567100974077046,KLHL11
T Cells,MDFIC,2.2350533295612696,6.377347326819022,7.197454735276934,6.557528634489436e-7,3.787433051740415e-4,8.88951866853667,4.974029609268643,NS,Bad_T Cells,2.2350533295612696,0.5587633323903174,MDFIC
Myeloid,FBXL14,2.248539209427818,1.7419616935844018,3.689675846073904,8.469286879049482e-4,0.01191961713595734,-0.6040589887573988,3.3369838517396015,NS,Bad_Myeloid,2.248539209427818,0.5621348023569545,FBXL14
Myeloid,ZNF112,2.2713254530195166,-0.10576047347729173,3.522464241635871,0.0013335624209125522,0.015609794205309878,-1.0230134115158842,3.2086575099022916,NS,Bad_Myeloid,2.2713254530195166,0.5678313632548792,ZNF112
Myeloid,CCDC96,2.2739584017673415,-0.1985079959787569,3.4126221600451054,0.0017903771919671099,0.018449342888494785,-1.2881202382839323,3.122967167170778,NS,Bad_Myeloid,2.2739584017673415,0.5684896004418354,CCDC96
Myeloid,AL136419.3,2.32504679740299,0.7304436313964574,3.024088167912777,0.004938421656470281,0.033492084465041996,-2.1746106233857785,2.811023254082627,NS,Bad_Myeloid,2.32504679740299,0.5812616993507475,AL136419.3
MONO,UBAC1,1.52283231789683,5.9686792747403885,7.180681814652104,1.1337532847983431e-7,1.3891103084456884e-4,6.735742671266698,5.303866356945657,NS,Bad_MONO,1.1637026703853648,0.5818513351926824,UBAC1
Myeloid,UBAC1,0.8045730228738996,6.066993652174925,4.253703349715084,1.784529139899507e-4,0.005126474648149337,0.6677232692571797,3.7477149166406636,NS,Bad_Myeloid,1.1637026703853648,0.5818513351926824,UBAC1
Myeloid,AC004943.2,2.3348206333829786,-0.044575295768340926,2.864202328048912,0.0074083265233165245,0.04303399018699057,-2.5660914783589326,2.677909350418612,NS,Bad_Myeloid,2.3348206333829786,0.5837051583457447,AC004943.2
Myeloid,VWA1,2.433503777980408,0.005170720744749205,3.1569057604411035,0.003735109900287549,0.028255805693096835,-1.95145063443145,2.899707534344086,NS,Bad_Myeloid,2.433503777980408,0.608375944495102,VWA1
Myeloid,CADM2,2.439550389317313,-0.4539647678036529,3.7871373510922153,6.49886245405081e-4,0.010399121790605072,-0.4198074490939696,3.4098919353618085,NS,Bad_Myeloid,2.439550389317313,0.6098875973293283,CADM2
Myeloid,AC145285.6,2.4404291268242724,0.9810893081830737,4.2858439880353325,1.8276711204454066e-4,0.005167558730048075,0.8144811261234457,3.74171720976962,NS,Bad_Myeloid,2.4404291268242724,0.6101072817060681,AC145285.6
Myeloid,NDN,2.4525288359066275,2.1089379216738893,3.330047631154667,0.0022946508069457846,0.021254395603597657,-1.5512759002424135,3.049182445992476,NS,Bad_Myeloid,2.4525288359066275,0.6131322089766569,NDN
Myeloid,AL078587.2,2.4695827678848685,0.9398191248934586,3.4790295705595584,0.0014988550561306933,0.016682317212438492,-1.130556847275244,3.174905112493067,NS,Bad_Myeloid,2.4695827678848685,0.6173956919712171,AL078587.2
Myeloid,FNDC10,2.524631749013245,0.5079061056422828,4.065016950741319,3.0227422440793185e-4,0.006755890104631529,0.21788349818945285,3.6133431619265557,NS,Bad_Myeloid,2.524631749013245,0.6311579372533113,FNDC10
