p_val	p_val_adj	cluster	gene	avg_log2FC.y	pct.1.y	pct.2.y	sd.1	sd.2	RNA.MTC.123	RNA.MTC.456	se	tstat	log2FC
2.210767130045553e-58	3.868842477579718e-54	MTC_123	TBK1	-0.03775903862024499	0.908	0.928	0.285815632631095	0.25665113155649844	0.16262406704205545	0.17213250206565198	0.0032324441572803447	-11.681265563459572	-0.03775903862024499
2.6361436641246804e-211	4.613251412218191e-207	MTC_123	AC025040.1	-0.03776379665830171	0.08	0.212	0.061850022037141954	0.09491936167113754	0.012169700144035879	0.004732216630361322	9.365979942980978e-4	-40.320176733458126	-0.03776379665830171
1.3230318529414398e-128	2.31530574264752e-124	MTC_123	HIST1H2AL	-0.037786050878324325	0.105	0.209	0.04942111547863671	0.09709816351083622	0.011679979049365371	0.005396229249605732	8.948323080939417e-4	-42.22696312654533	-0.037786050878324325
4.7223463032092605e-57	8.264106030616206e-53	MTC_123	KCTD2	-0.03780010077293433	0.336	0.415	0.09770268791577703	0.12118180680239576	0.02546811575226023	0.018985953579208074	0.0012955575375851577	-29.176705531266077	-0.03780010077293433
2.3286364273213863e-74	4.075113747812426e-70	MTC_123	GABARAP	-0.03783725459522991	1	1	0.4280369808696098	0.3584750265423324	2.2352782506219686	2.3201712611732783	0.004709080102552682	-8.03495667332548	-0.03783725459522991
2.4538804681485296e-79	4.2942908192599267e-75	MTC_123	U73169.1	-0.03783931958974453	0.104	0.179	0.05305838803014167	0.10162408576480933	0.009904412727510853	0.004876436565762839	9.421294882141355e-4	-40.163608148463	-0.03783931958974453
8.228630932214123e-187	1.4400104131374714e-182	MTC_123	KCNAB3	-0.03784251879967589	0.089	0.212	0.04922253582737737	0.08738307072903516	0.010501505826895656	0.0040982498309922975	8.257804756673264e-4	-45.826366588644206	-0.03784251879967589
2.901261818107399e-35	5.077208181687948e-31	MTC_123	NOMO3	-0.03785252513034991	0.226	0.278	0.07642822785899481	0.11518320732550962	0.014146916328401904	0.011140990009764628	0.001143405490054449	-33.105075548086944	-0.03785252513034991
8.513741877203843e-83	1.4899048285106727e-78	MTC_123	FKBP1B	-0.03788867982950278	0.264	0.361	0.09294673913380055	0.11455954859781559	0.021799135786304758	0.015882220386088577	0.0012280686299153813	-30.852249545787565	-0.03788867982950278
7.948790363302682e-17	1.3910383135779693e-12	MTC_123	NAA30	-0.03790229530928274	0.621	0.628	0.1546353092289999	0.17653354457012305	0.04931779494566398	0.047364230451437	0.001958693711376581	-19.35080257272322	-0.03790229530928274
5.932468911451373e-10	1.0381820595039903e-5	MTC_123	RAB6A	-0.03790775490109721	0.951	0.942	0.2685293878275829	0.28124967590403854	0.1772292785125313	0.1943453766994734	0.003255025012191711	-11.645918160110458	-0.03790775490109721
7.070994787956143e-21	1.237424087892325e-16	MTC_123	TAF9B	-0.03795803583006005	0.356	0.389	0.0981198322728721	0.13191491251315143	0.022079350530314238	0.01893788026740699	0.001364718768321295	-27.813815352412306	-0.03795803583006005
4.040280116529644e-220	7.070490203926877e-216	MTC_123	AC107884.1	-0.037974651308816505	0.055	0.172	0.028043021242808608	0.07914226030204151	0.008642136964776736	0.0023976564260497196	6.849428332021547e-4	-55.4420740943918	-0.037974651308816505
1.4713009039538873e-15	2.5747765819193028e-11	MTC_123	POGLUT1	-0.03798611437711574	0.746	0.754	0.18959881901186285	0.2082410280873986	0.0816996202697484	0.09002929467437541	0.0023535697303048676	-16.139787102120508	-0.03798611437711574
1.3730816152320355e-27	2.402892826656062e-23	MTC_123	AK1	-0.037989573960505896	0.708	0.727	0.2003805678724319	0.2093294432153852	0.06821526777531141	0.07419815218207516	0.002425876624846791	-15.660142635203128	-0.037989573960505896
0	0	MTC_123	MMP11	-0.03800169503964061	0.036	0.184	0.03497228841131009	0.07570760205660558	0.008524289642529811	0.0015533688875535086	6.83465010248279e-4	-55.601522345432024	-0.03800169503964061
7.440004996515043e-260	1.3020008743901325e-255	MTC_123	EFHB	-0.03802745184774128	0.058	0.192	0.03176462611427768	0.07587490611307422	0.010134869713238435	0.0024607526477878716	6.728335970026591e-4	-56.51836058298229	-0.03802745184774128
1.836658907448052e-34	3.214153088034091e-30	MTC_123	SH3BP5L	-0.03803975587761052	0.366	0.418	0.10461681935811756	0.13185676986156813	0.023331150975515646	0.019743108240065577	0.0014001401429956115	-27.168534569849662	-0.03803975587761052
4.241647448525846e-5	0.742288303492023	MTC_123	AC020656.1	-0.03804150542050741	0.35	0.356	0.12864035025913473	0.16590577263708514	0.02114180961110516	0.020494253736948482	0.0017450172138086747	-21.800074589223115	-0.03804150542050741
3.0785172251025693e-53	5.387405143929496e-49	MTC_123	INKA2	-0.03805054429132934	0.353	0.426	0.11213277437334837	0.13175774863541065	0.026952992012572126	0.020127694734469622	0.0014425848447964724	-26.376642197913647	-0.03805054429132934
2.0673155644300413e-293	3.6178022377525725e-289	MTC_123	AC016074.2	-0.038055664918421384	0.033	0.163	0.025378109998473477	0.07686883867830903	0.009194709964645898	0.0014391947720273335	6.597212207483443e-4	-57.684463863771946	-0.038055664918421384
9.709559008500468e-41	1.6991728264875817e-36	MTC_123	AC009318.1	-0.03805837142049047	0.298	0.364	0.11276663255645766	0.1394996303248117	0.02200602330758277	0.01942161796740014	0.0014930674017397266	-25.490055824770362	-0.03805837142049047
2.646222121902189e-28	4.6308887133288306e-24	MTC_123	KIF3A	-0.03806657887803791	0.462	0.498	0.1194786581753008	0.1432117328330702	0.039104360350925634	0.03406895515661292	0.0015540431304986132	-24.495188152097352	-0.03806657887803791
1.6627646887845013e-155	2.9098382053728775e-151	MTC_123	U73166.1	-0.03817010821199224	0.08	0.186	0.05387962126693585	0.09426819388801265	0.009058530836716022	0.003593480057087086	8.943510173824075e-4	-42.679113088850464	-0.03817010821199224
2.4073772260474558e-14	4.2129101455830476e-10	MTC_123	SPATA33	-0.03818850750106893	0.361	0.386	0.10145898056461738	0.1377929845455444	0.022207673170094363	0.02126943588973121	0.0014199683950845146	-26.89391371897119	-0.03818850750106893
1.2289168500519094e-256	2.1506044875908414e-252	MTC_123	AL356740.2	-0.038188764812277384	0.019	0.126	0.01688257962253853	0.08252187867870661	0.007107502946183058	8.172463006084309e-4	6.835611369766564e-4	-55.867372713995486	-0.038188764812277384
4.700387394508743e-121	8.2256779403903e-117	MTC_123	TTLL1	-0.03819054041333739	0.163	0.27	0.06877553336426828	0.09810468802234898	0.014442844048710667	0.007571546608578268	9.926844486082063e-4	-38.47198419082967	-0.03819054041333739
2.0243244579095052e-66	3.542567801341634e-62	MTC_123	SPATA1	-0.038200156283247175	0.239	0.322	0.08780283766667131	0.11599868867990444	0.01796255073982009	0.012324795312851822	0.0012083202231609029	-31.614265449698056	-0.038200156283247175
4.81498347251058e-95	8.426221076893514e-91	MTC_123	TMEM79	-0.03821922765538699	0.242	0.346	0.0836636369142417	0.10715128499886821	0.019350530312951163	0.01317208743333558	0.0011302511517917824	-33.81480973923204	-0.03821922765538699
3.7537978132133e-225	6.569146173123275e-221	MTC_123	AC011447.3	-0.03822166074079956	0.079	0.211	0.03849030229423726	0.08050714497347991	0.010873379599319348	0.004128295650867595	7.318637190895328e-4	-52.225106592725766	-0.03822166074079956
2.423582821990504e-9	4.241269938483382e-5	MTC_123	NFKB2	-0.03823655579743346	0.801	0.788	0.25734401302693877	0.2746102246369965	0.11870629828467867	0.11701044092240444	0.0031482901080894738	-12.145181823995612	-0.03823655579743346
0	0	MTC_123	C5	-0.038244606631143534	0.042	0.193	0.025091418100880378	0.070295359248697	0.010310331281917199	0.0018388041763689477	6.089417935112853e-4	-62.80502839297194	-0.038244606631143534
7.262790987519434e-249	1.2709884228159009e-244	MTC_123	TPTE	-0.0382459269493083	0.029	0.141	0.018392540880054896	0.08220923902730844	0.006327091789969817	0.001252910688800418	6.840211214496217e-4	-55.9133713126505	-0.0382459269493083
1.3328401430413503e-112	2.332470250322363e-108	MTC_123	AC010997.5	-0.038299789782411726	0.156	0.257	0.0621144345589875	0.09593742230089657	0.01382480031425999	0.007619619920378756	9.44668778067666e-4	-40.543088404757604	-0.038299789782411726
1.014715955433471e-68	1.775752922008574e-64	MTC_123	AC103769.1	-0.038333725026312285	0.107	0.175	0.048548298973329455	0.10132486903835335	0.008212648945921079	0.004798317434087048	9.215262239429813e-4	-41.59808373362596	-0.038333725026312285
2.6767144015845253e-69	4.684250202772919e-65	MTC_123	ZNF461	-0.038346435428930646	0.159	0.236	0.062265334329523095	0.10383649037365004	0.011368338352756626	0.007514459550815173	9.985607398371905e-4	-38.401705473803034	-0.038346435428930646
8.664340630582595e-7	0.015162596103519542	MTC_123	FUT8	-0.03839708039242978	0.613	0.617	0.15232528350008295	0.1850806126892514	0.04626162105539259	0.051396379478702924	0.0019963895880185357	-19.23326019273613	-0.03839708039242978
5.465410242820433e-81	9.564467924935758e-77	MTC_123	HIST1H2AH	-0.03840288907595158	0.152	0.241	0.06459223149935632	0.10886439627066997	0.015322770721488103	0.008499962442725228	0.0010437016948885098	-36.79489001888979	-0.03840288907595158
3.882653489407603e-269	6.794643606463306e-265	MTC_123	GPR137C	-0.0384460299121442	0.067	0.214	0.052311453308269466	0.08429998431306622	0.010671729736807922	0.002986554495605806	8.190342009617004e-4	-46.94068924960804	-0.0384460299121442
7.648729231550961e-68	1.3385276155214183e-63	MTC_123	HSD11B1L	-0.038550615221129444	0.172	0.25	0.07282024078623824	0.11018258844264776	0.01188686657064335	0.00803124765267049	0.0010923115342167747	-35.292692618843006	-0.038550615221129444
2.6191337978997603e-239	4.583484146324581e-235	MTC_123	AC123768.3	-0.03855896606779914	0.055	0.183	0.043389578101103846	0.0849122686604141	0.009048055519182963	0.002325546458348969	7.83240019699016e-4	-49.230076474663036	-0.03855896606779914
1.5709251084953226e-20	2.7491189398668146e-16	MTC_123	FAM3A	-0.038563410909462414	0.733	0.722	0.17133528582086893	0.1919887379158763	0.0736807646981872	0.07398783144294689	0.0021490175054103837	-17.944670442364878	-0.038563410909462414
5.824676405085392e-51	1.0193183708899437e-46	MTC_123	KCNC1	-0.03856626985639258	0.183	0.246	0.07074372928443082	0.10951042352998168	0.012023045698573188	0.009148952152031879	0.0010775360144417688	-35.791165529044825	-0.03856626985639258
7.087297339670931e-193	1.240277034442413e-188	MTC_123	Z94721.3	-0.038594406814209066	0.075	0.195	0.046658917944533806	0.08745972656442687	0.009425166950373329	0.0032719897844212587	8.150628610997437e-4	-47.35144815963594	-0.038594406814209066
7.814489527573172e-29	1.367535667325305e-24	MTC_123	SEC16A	-0.038612436623431556	0.728	0.731	0.20020609543431334	0.20838629275956633	0.07941076338877365	0.07674904228948749	0.002419469800842263	-15.959048800687587	-0.038612436623431556
1.0798193157938945e-86	1.8896838026393155e-82	MTC_123	ZNF235	-0.038617781272248096	0.174	0.263	0.058520101756981004	0.0974839630256084	0.013358648684038705	0.008370765417261419	9.377707113517027e-4	-41.180408819320476	-0.038617781272248096
2.185451697870613e-30	3.8245404712735727e-26	MTC_123	ENTR1	-0.03865040353212862	0.637	0.669	0.1905058359085344	0.19738358668858386	0.07880581380123834	0.08069105385712996	0.002297139737919027	-16.825447269978415	-0.03865040353212862
2.0319917577235477e-31	3.5559855760162086e-27	MTC_123	FOXK2	-0.038685539067567	0.565	0.605	0.15421182273110803	0.16929319068812834	0.053287940290695	0.048641177796137046	0.0019138244266314684	-20.213734619145605	-0.038685539067567
1.889667176892525e-95	3.3069175595619185e-91	MTC_123	SLC2A4RG	-0.038717138858552436	0.225	0.328	0.08260296349243605	0.10947881902089968	0.019743354720440896	0.011573649815969145	0.00113896098674577	-33.99338459271966	-0.038717138858552436
1.0456350545725703e-86	1.829861345501998e-82	MTC_123	FCSK	-0.038745560028938884	0.249	0.344	0.08197385995367541	0.10828541451802506	0.018894854000262935	0.012063396679936575	0.0011280250403656387	-34.348138243792775	-0.038745560028938884
4.792471368543976e-138	8.386824894951958e-134	MTC_123	SPAG6	-0.03875558044501199	0.15	0.264	0.06362439030117496	0.09547456424293349	0.01411287154641929	0.007144895966348841	9.491363811459726e-4	-40.832467509273116	-0.03875558044501199
2.985619515760176e-35	5.224834152580308e-31	MTC_123	NRP2	-0.03876699281493967	0.892	0.905	0.4783378709433592	0.4392740796690749	0.37592510147964087	0.3840036054983953	0.005460777330671689	-7.099171137632019	-0.03876699281493967
8.507435535142706e-29	1.4888012186499735e-24	MTC_123	AC009060.1	-0.03876854781582071	0.195	0.24	0.0996410786067855	0.13493612288462384	0.012387062982847153	0.009879065575001693	0.0013920626324116442	-27.849715173129177	-0.03876854781582071
1.5453462061960118e-16	2.7043558608430208e-12	MTC_123	PIAS4	-0.03880505303589371	0.56	0.574	0.13188899883901303	0.16016314237691423	0.041361791279301716	0.040931420416132874	0.0017280237682717743	-22.456319032407347	-0.03880505303589371
1.4452711981513866e-175	2.5292245967649266e-171	MTC_123	CTH	-0.03883227653314992	0.099	0.222	0.05756441620747764	0.09342585133300246	0.01079481471782144	0.004618042514835195	9.057363386469451e-4	-42.873709352503624	-0.03883227653314992
7.422661774049413e-49	1.2989658104586472e-44	MTC_123	CHST10	-0.03883503978326461	0.366	0.433	0.09989841200474919	0.12467311915254732	0.02584260835406752	0.022083677608352226	0.0013293822121298034	-29.212847463219013	-0.03883503978326461
2.5566968459269944e-225	4.47421948037224e-221	MTC_123	GSDMB	-0.038863031714443184	0.065	0.191	0.03475226626518686	0.0808727998382328	0.00965038627733418	0.0028813941260422246	7.20362947257316e-4	-53.94923748147916	-0.038863031714443184
2.3784094590608358e-29	4.162216553356462e-25	MTC_123	LYNX1	-0.03889840743127268	0.309	0.355	0.09708083211843002	0.13058115720991864	0.02036663611365843	0.01778111620220796	0.001350667022045638	-28.799405624311106	-0.03889840743127268
4.886915929204452e-75	8.552102876107791e-71	MTC_123	ATP2A3	-0.03893201955016104	0.26	0.345	0.08100540755237969	0.10832785950175322	0.020518528217887792	0.013797040486741937	0.0011230256160321074	-34.66708060294857	-0.03893201955016104
7.90993886251789e-18	1.3842393009406308e-13	MTC_123	HAUS6	-0.03895806329203941	0.592	0.592	0.1432695098165814	0.1680956004603924	0.0516197459735539	0.0465139337489657	0.0018416737886144394	-21.153617721490747	-0.03895806329203941
3.060668078598151e-132	5.356169137546764e-128	MTC_123	AANAT	-0.038978345687746406	0.125	0.235	0.070167687333881	0.10195876904571016	0.01267775304438957	0.00564861413655835	0.0010249067098290438	-38.03111572393556	-0.038978345687746406
1.0906738845473299e-28	1.9086792979578273e-24	MTC_123	ARAP2	-0.038989834066961826	0.52	0.563	0.16030072863553108	0.17662595673074932	0.05188948540002976	0.04867723277998797	0.001993148392202596	-19.561932377686535	-0.038989834066961826
7.178191288463308e-148	1.2561834754810788e-143	MTC_123	AC103703.1	-0.03899475006986574	0.172	0.297	0.07060869010520447	0.09612367163714357	0.016781458687967023	0.008433861638999587	9.896585381781308e-4	-39.40222669290708	-0.03899475006986574
9.407714626374464e-16	1.646350059615531e-11	MTC_123	POFUT1	-0.03899821743494783	0.564	0.573	0.1319527952426019	0.16041285346647044	0.04266858714155119	0.0420641478254322	0.0017299050570424197	-22.543559414539324	-0.03899821743494783
1.8589133097525722e-91	3.2530982920670013e-87	MTC_123	PXMP2	-0.03900735223265239	0.256	0.358	0.0932363346610385	0.11560255767034909	0.020950635066126596	0.014917749568091138	0.001236090429851565	-31.557037649208695	-0.03900735223265239
1.429957712605169e-94	2.5024259970590457e-90	MTC_123	TBC1D32	-0.039020626800982866	0.212	0.311	0.0704632034339174	0.1020495823138627	0.0177713761948418	0.010714339367535273	0.0010270191725042243	-37.994058772863234	-0.039020626800982866
8.87604551090775e-173	1.5533079644088563e-168	MTC_123	MAPK12	-0.039023197336306104	0.075	0.185	0.04226867648578122	0.08807569483395339	0.009147571035747109	0.0033921730639225023	8.012993815998247e-4	-48.6998969828166	-0.039023197336306104
3.9044068658876805e-45	6.832712015303441e-41	MTC_123	AL391832.2	-0.039038481407094594	0.282	0.349	0.09627121639401043	0.12705117451716916	0.020356160796125213	0.015095019905355027	0.0013240095754469881	-29.485044618287695	-0.039038481407094594
2.7246542857459723e-55	4.7681450000554513e-51	MTC_123	PITPNC1	-0.03904589246849739	0.342	0.422	0.10555335599617016	0.12942710680706038	0.025130286761819016	0.02117929843010551	0.0013905446663782085	-28.07956724626166	-0.03904589246849739
0	0	MTC_123	LMNTD2	-0.03905517454745177	0.05	0.216	0.032503267166105444	0.07208867481717868	0.010826240670420673	0.002196349432885142	6.477596048951276e-4	-60.29269848306581	-0.03905517454745177
9.241513624760314e-81	1.617264884333055e-76	MTC_123	CHTF18	-0.03906548464389652	0.172	0.255	0.06287193727885032	0.10158270010948121	0.01322508838549227	0.008409824983099314	9.861613926386294e-4	-39.61368284695337	-0.03906548464389652
2.4127139906634665e-34	4.222249483661066e-30	MTC_123	AMMECR1L	-0.039091985141417485	0.484	0.528	0.12579684316361398	0.1468706978440776	0.03710619353149393	0.032497558777134665	0.001612744710572293	-24.239413023742262	-0.039091985141417485
6.724270692458358e-21	1.1767473711802128e-16	MTC_123	FAF2	-0.039117299901353764	0.798	0.75	0.2001996141618636	0.22415570379914915	0.11697001440357452	0.11399684518890914	0.00251002204137074	-15.584444780409793	-0.039117299901353764
4.448162689933395e-96	7.7842847073834407e-92	MTC_123	AC024060.2	-0.039122059306654904	0.137	0.228	0.06293901692586461	0.10355383647682798	0.011198114442844284	0.006384736723503479	9.998107015015028e-4	-39.129466455902005	-0.039122059306654904
3.2523754126108358e-282	5.691656972068963e-278	MTC_123	AC006027.1	-0.03917341914859566	0.056	0.197	0.026924916670617253	0.07632533957771598	0.010496268168128984	0.002731165026665661	6.601953533749287e-4	-59.33610248593926	-0.03917341914859566
2.271080237508998e-133	3.9743904156407464e-129	MTC_123	AC092747.4	-0.03918932994074436	0.161	0.279	0.06602321122215536	0.09826700223544675	0.01504517480686184	0.007643656576279013	9.796126818739648e-4	-40.004923033230384	-0.03918932994074436
1.0825261326228352e-13	1.8944207320899615e-9	MTC_123	CTBP1	-0.03919423478381573	0.86	0.845	0.2075056118792183	0.2301824453152486	0.11281393217233304	0.12094343874408307	0.0025890585989505705	-15.138411621777284	-0.03919423478381573
8.639746954325231e-178	1.5119557170069153e-173	MTC_123	CHRFAM7A	-0.03919424825369845	0.062	0.169	0.04076526357741356	0.0891357182423262	0.008170747675788877	0.002716142116728009	8.031204078994879e-4	-48.80245585616309	-0.03919424825369845
2.7823069383704367e-171	4.869037142148264e-167	MTC_123	HESX1	-0.039217908766717026	0.118	0.245	0.06788845489472971	0.09839234318804083	0.012434201911745822	0.00558551791482021	9.899579682736066e-4	-39.61573119625408	-0.039217908766717026
9.574636893308625e-36	1.6755614563290094e-31	MTC_123	NUP153	-0.03922371136346431	0.7	0.72	0.19342302422216867	0.19782818514612185	0.07540657326176006	0.07229925636595466	0.0023178616497871035	-16.92236953274024	-0.03922371136346431
5.403224558091885e-87	9.4556429766608e-83	MTC_123	SLX4	-0.03925362271692926	0.218	0.312	0.07354228603857034	0.105364535652796	0.018248003142596024	0.011255164125290882	0.0010644670603049162	-36.8763150883082	-0.03925362271692926
0	0	MTC_123	AC025031.4	-0.03925366190016855	0.007	0.139	0.01090645062407849	0.0762140227274046	0.006667539609794409	3.004581987530985e-4	6.238803937922774e-4	-62.918569473811935	-0.03925366190016855
2.635844071576572e-278	4.6127271252590014e-274	MTC_123	AC239868.1	-0.03926649679508496	0.062	0.205	0.027902492363763142	0.07688068603798448	0.0098494173104624	0.0026740779689025784	6.674236276347391e-4	-58.8329438294539	-0.03926649679508496
1.3127946225773216e-210	2.297390589510313e-206	MTC_123	AC093227.1	-0.03931071956892896	0.071	0.193	0.030535425575388637	0.0807247856626252	0.009357077386408423	0.003106737775107045	7.047532743102593e-4	-55.77940678232717	-0.03931071956892896
0	0	MTC_123	AL591926.2	-0.039315229489972625	0.005	0.151	0.02212106420464703	0.07634146058099354	0.006882283619222133	2.5538946894013365e-4	6.467776466188949e-4	-60.7863145788936	-0.039315229489972625
3.032173869592678e-110	5.306304271787187e-106	MTC_123	FAM149B1	-0.039360790662438486	0.23	0.345	0.08555857352297934	0.10875953626364886	0.019714547597224973	0.011702846841432978	0.0011507772517026734	-34.20365722749631	-0.039360790662438486
5.069280346869687e-301	8.871240607021951e-297	MTC_123	IFNE	-0.039389857724192824	0.029	0.159	0.02836364281756324	0.08133209893187193	0.009317794945659388	0.001328025238488694	7.02504384297809e-4	-56.070621913007855	-0.039389857724192824
4.2808834896807e-191	7.491546106941224e-187	MTC_123	GOLGA8R	-0.039410582875344796	0.099	0.226	0.044310751512342615	0.08531384422512832	0.011669503731832289	0.004636070006760365	7.89942222161732e-4	-49.89046258028212	-0.039410582875344796
9.368390209933885e-8	0.00163946828673843	MTC_123	ITGAL	-0.039467427842235225	0.685	0.666	0.1862347226954447	0.21594485122705814	0.08736152939636738	0.08870427401787456	0.0023787115974963084	-16.59193484564346	-0.039467427842235225
1.903750380691409e-185	3.3315631662099656e-181	MTC_123	AC093525.6	-0.039479872129729955	0.067	0.179	0.0355468696189912	0.088155026242264	0.00897996595521807	0.0029535040937429657	7.769855367114315e-4	-50.811592062353384	-0.039479872129729955
4.547191772885931e-33	7.957585602550379e-29	MTC_123	IDUA	-0.03948353515648988	0.392	0.443	0.10328840425020305	0.13289498511257972	0.02692156605997312	0.02547885525426207	0.0013991579059581228	-28.219499020342617	-0.03948353515648988
2.574911839629606e-32	4.506095719351811e-28	MTC_123	AC067852.2	-0.039492573926407634	0.341	0.39	0.0930643242875697	0.12644511656543655	0.021204661516303753	0.018502215879215106	0.0013028180650298633	-30.313191831203525	-0.039492573926407634
3.362620964637821e-60	5.884586688116187e-56	MTC_123	HSPA2	-0.03953516620577752	0.2	0.275	0.08370172930358373	0.1195000110653639	0.01959670027497773	0.010513032374370733	0.0012087967674725478	-32.706214369220156	-0.03953516620577752
3.3645401014625035e-79	5.887945177559381e-75	MTC_123	CCDC157	-0.039543029075194795	0.171	0.256	0.07452286411572219	0.11072437436318745	0.012455152546811999	0.007974160594907392	0.0011044565533795256	-35.80315491288192	-0.039543029075194795
8.592407896899473e-21	1.5036713819574077e-16	MTC_123	DHX34	-0.03955271691466719	0.463	0.489	0.11947583219259524	0.14814868806303397	0.03129501113002683	0.028216029444903267	0.001584037441577365	-24.969559352890727	-0.03955271691466719
1.6729300526093967e-34	2.927627592066444e-30	MTC_123	SLC37A2	-0.03956556746818904	0.537	0.581	0.14890061814304476	0.16457160302400278	0.04566190912662416	0.03994892210621079	0.0018543439226891103	-21.33669325526859	-0.03956556746818904
1.3401296956844495e-20	2.3452269674477866e-16	MTC_123	GOLGA2	-0.039584179634219896	0.88	0.872	0.2445406924521585	0.25474384635548375	0.1604294880188774	0.17032975287313243	0.002956441641762876	-13.389129376021277	-0.039584179634219896
2.8566722587210754e-16	4.999176452761882e-12	MTC_123	GPR107	-0.03962777892794089	0.674	0.661	0.1624848421558236	0.1871093751802185	0.0622679062459138	0.05968301660031275	0.0020676674359439576	-19.165451000029663	-0.03962777892794089
1.5332136450525653e-8	2.683123878841989e-4	MTC_123	PRCC	-0.03965127360026266	0.772	0.779	0.18328453702629446	0.2112176809435407	0.07532015189211269	0.08594306317133175	0.0023332765832112805	-16.99381628631902	-0.03965127360026266
1.1386882091686203e-44	1.9927043660450858e-40	MTC_123	STX2	-0.039658262634049896	0.441	0.498	0.12279285694130745	0.14156377849552135	0.03923268299070587	0.03102531360324456	0.0015635334989561344	-25.36451100058108	-0.039658262634049896
9.800530980691327e-98	1.7150929216209822e-93	MTC_123	SLC2A9	-0.03965854436706177	0.252	0.354	0.08235643003106295	0.10599589119068889	0.02351708786172687	0.012931720874332807	0.0011158148168914689	-35.54222776638321	-0.03965854436706177
2.3658050082621905e-58	4.1401587644588334e-54	MTC_123	TADA2B	-0.03967182263957297	0.452	0.524	0.13340588759039332	0.14463875807892798	0.04028283357339582	0.03229625178397012	0.0016451429976944202	-24.114513264300374	-0.03967182263957297
5.145925924190416e-237	9.005370367333227e-233	MTC_123	AL035106.1	-0.0396807586928981	0.061	0.191	0.057983792375793944	0.09534208248434749	0.009933219850726855	0.0036175167129872824	9.206956601364264e-4	-43.09867028917927	-0.0396807586928981
2.9120752241589076e-142	5.0961316422780884e-138	MTC_123	GALNT12	-0.039698375461269884	0.162	0.281	0.053553577064472294	0.08994540738225915	0.015388241456069646	0.008680237361977088	8.631901493553444e-4	-45.99030177871908	-0.039698375461269884
6.115889178066903e-16	1.0702806061617081e-11	MTC_123	SLX1A	-0.03969912863940497	0.157	0.186	0.10525866955666868	0.14646426015862954	0.009398978656540713	0.007451363329077005	0.0014955557382951286	-26.544733588238124	-0.03969912863940497
2.4016523573776668e-21	4.202891625410917e-17	MTC_123	ILKAP	-0.03971969529389835	0.87	0.853	0.20142885731871188	0.22180282932284207	0.11678669634674864	0.12420941936452892	0.0025037166785141663	-15.864293126596916	-0.03971969529389835
1.2812519194434529e-33	2.2421908590260424e-29	MTC_123	TRIM32	-0.039742978789783515	0.306	0.355	0.09079916233357324	0.12480550223757461	0.01878486316616587	0.01603545406745214	0.001280265683857415	-31.04275877334985	-0.039742978789783515
8.912331525949971e-57	1.559658017041245e-52	MTC_123	PSKH1	-0.03974410556108429	0.358	0.427	0.09154791207013195	0.1174257007138574	0.02696870498887154	0.019631938706527127	0.0012378606983603794	-32.10709057467269	-0.03974410556108429
1.5532862715448684e-130	2.71825097520352e-126	MTC_123	AL359541.1	-0.039754684385339335	0.162	0.279	0.06470976042592635	0.09834792617886903	0.016139845489066874	0.007875009389318887	9.735423375327619e-4	-40.83508528872942	-0.039754684385339335
2.24487578841113e-44	3.928532629719478e-40	MTC_123	ZBTB21	-0.03976001882193653	0.517	0.566	0.15510353261727794	0.16465215067933106	0.050731962812626395	0.04060692556147902	0.0018926098220336382	-21.008037873973294	-0.03976001882193653
3.4586106948622507e-183	6.052568716008939e-179	MTC_123	PLCG1	-0.039767067703602124	0.11	0.236	0.048388407155940144	0.08598515685476016	0.01190781720570932	0.00487944114775039	8.123610504263821e-4	-48.95245492472796	-0.039767067703602124
2.6554816526193932e-67	4.6470928920839383e-63	MTC_123	AMOT	-0.03981991728634887	0.5	0.607	0.19045319837119506	0.18659203836492289	0.05587796255074473	0.05491774956808928	0.0022369743394502956	-17.800793055200643	-0.03981991728634887
1.1672862133884352e-164	2.0427508734297616e-160	MTC_123	IFT81	-0.03982083810586773	0.136	0.26	0.0500927151112334	0.08691218969164581	0.014222862380516364	0.006402764215428654	8.264572664254503e-4	-48.18257364727245	-0.03982083810586773
7.794214015771597e-93	1.3639874527600294e-88	MTC_123	ZSCAN2	-0.03984483608138689	0.236	0.335	0.07602783091769105	0.10518816637451847	0.01877176901924945	0.011985277548260852	0.00107637525665511	-37.01760685693084	-0.03984483608138689
5.241559377485184e-70	9.172728910599073e-66	MTC_123	TRAF3IP1	-0.03984958610300175	0.331	0.414	0.09795776373748596	0.1193496399991576	0.02833573392693613	0.019848268609629422	0.0012858326588623833	-30.991269220256033	-0.03984958610300175
2.1418482764002343e-68	3.74823448370041e-64	MTC_123	LGALS3BP	-0.039855823538622714	0.776	0.806	0.3165276369855619	0.2871978929781721	0.12946706822051873	0.1154931270186988	0.0035952615949261407	-11.085653292898007	-0.039855823538622714
7.07366043523957e-133	1.2378905761669247e-128	MTC_123	AC012645.3	-0.03987078446857002	0.161	0.274	0.06218973130078833	0.09535809579386229	0.01404216315307102	0.007400285435289006	9.41194196281509e-4	-42.361910672730886	-0.03987078446857002
1.4604948983657085e-51	2.55586607213999e-47	MTC_123	TRPS1	-0.03991163777762585	0.652	0.713	0.2322433221704783	0.22340463871963687	0.08484221552966631	0.08755652369863912	0.002705378129413572	-14.752702161555971	-0.03991163777762585
